"id","station_id","socket_number","charging_method","connector_type","power"
"21889","8586","SKT/21929","DC","DC_CCS","60"
"21890","8587","SKT/22051","AC","AC_TYPE2","22"
"21891","8588","SKT/5854","DC","DC_CCS","250"
"21892","8588","SKT/5855","DC","DC_CCS","250"
"21893","8588","SKT/5856","DC","DC_CCS","250"
"21894","8588","SKT/5857","DC","DC_CCS","250"
"21895","8588","SKT/5858","DC","DC_CCS","250"
"21896","8588","SKT/5859","DC","DC_CCS","250"
"21897","8589","SKT/15019","AC","AC_TYPE2","22"
"21898","8589","SKT/15020","AC","AC_TYPE2","22"
"21899","8590","SKT/24188","DC","DC_CCS","180"
"21900","8590","SKT/24189","DC","DC_CCS","180"
"21901","8591","SKT/12767","DC","DC_CCS","180"
"21902","8591","SKT/12768","DC","DC_CCS","180"
"21903","8592","SKT/36401","DC","DC_CCS","180"
"21904","8592","SKT/36402","DC","DC_CCS","180"
"21905","8593","SKT/38804","DC","DC_CCS","180"
"21906","8593","SKT/38805","DC","DC_CCS","180"
"21907","8594","SKT/26185","DC","DC_CCS","180"
"21908","8594","SKT/26186","DC","DC_CCS","180"
"21909","8595","SKT/26187","DC","DC_CCS","180"
"21910","8595","SKT/26188","DC","DC_CCS","180"
"21911","8596","SKT/40599","DC","DC_CCS","180"
"21912","8596","SKT/40600","DC","DC_CCS","180"
"21913","8596","SKT/40601","DC","DC_CCS","30"
"21914","8597","SKT/32090","DC","DC_CCS","120"
"21915","8597","SKT/32091","DC","DC_CCS","120"
"21916","8597","SKT/32092","AC","AC_TYPE2","22"
"21917","8597","SKT/32093","AC","AC_TYPE2","22"
"21918","8598","SKT/37184","AC","AC_TYPE2","22"
"21919","8598","SKT/37185","AC","AC_TYPE2","22"
"21920","8599","SKT/40794","DC","DC_CCS","120"
"21921","8599","SKT/40795","DC","DC_CCS","120"
"21922","8599","SKT/40796","DC","DC_CCS","360"
"21923","8599","SKT/40797","DC","DC_CCS","360"
"21924","8600","SKT/940","AC","AC_TYPE2","22"
"21925","8601","SKT/9364","DC","DC_CCS","50"
"21926","8601","SKT/9365","DC","DC_CHADEMO","50"
"21927","8602","SKT/25203","DC","DC_CCS","160"
"21928","8602","SKT/25204","DC","DC_CCS","160"
"21929","8603","SKT/35385","DC","DC_CCS","120"
"21930","8603","SKT/35386","DC","DC_CCS","120"
"21931","8604","SKT/28193","DC","DC_CCS","180"
"21932","8604","SKT/28194","DC","DC_CCS","180"
"21933","8605","SKT/2777","AC","AC_TYPE2","22"
"21934","8605","SKT/2778","AC","AC_TYPE2","22"
"21935","8606","SKT/3141","DC","DC_CCS","180"
"21936","8606","SKT/3142","DC","DC_CCS","180"
"21937","8607","SKT/3229","AC","AC_TYPE2","22"
"21938","8607","SKT/3230","AC","AC_TYPE2","22"
"21939","8608","SKT/28511","DC","DC_CCS","360"
"21940","8608","SKT/28512","DC","DC_CCS","360"
"21941","8608","SKT/28513","DC","DC_CCS","120"
"21942","8608","SKT/28514","DC","DC_CCS","120"
"21943","8608","SKT/28515","DC","DC_CCS","120"
"21944","8608","SKT/28516","DC","DC_CCS","120"
"21945","8609","SKT/25649","DC","DC_CCS","60"
"21946","8609","SKT/25650","DC","DC_CCS","60"
"21947","8609","SKT/28898","DC","DC_CCS","60"
"21948","8609","SKT/28899","DC","DC_CCS","60"
"21949","8610","SKT/29038","DC","DC_CCS","60"
"21950","8611","SKT/17838","AC","AC_TYPE2","22"
"21951","8612","SKT/9038","AC","AC_TYPE2","22"
"21952","8613","SKT/30327","AC","AC_TYPE2","22"
"21953","8613","SKT/30330","AC","AC_TYPE2","22"
"21954","8614","SKT/27278","AC","AC_TYPE2","22"
"21955","8614","SKT/27279","AC","AC_TYPE2","22"
"21956","8615","SKT/9035","AC","AC_TYPE2","22"
"21957","8616","SKT/10938","DC","DC_CCS","120"
"21958","8616","SKT/10939","DC","DC_CCS","120"
"21959","8617","SKT/9040","AC","AC_TYPE2","22"
"21960","8618","SKT/31002","DC","DC_CCS","180"
"21961","8618","SKT/31003","DC","DC_CCS","180"
"21962","8619","SKT/31036","DC","DC_CCS","120"
"21963","8619","SKT/31037","DC","DC_CCS","120"
"21964","8620","SKT/31059","DC","DC_CCS","120"
"21965","8620","SKT/31060","DC","DC_CCS","120"
"21966","8621","SKT/31065","DC","DC_CCS","120"
"21967","8621","SKT/31066","DC","DC_CCS","120"
"21968","8622","SKT/18182","DC","DC_CCS","180"
"21969","8622","SKT/18183","DC","DC_CCS","180"
"21970","8623","SKT/18192","DC","DC_CCS","180"
"21971","8623","SKT/18193","DC","DC_CCS","180"
"21972","8624","SKT/18294","DC","DC_CCS","120"
"21973","8624","SKT/18295","DC","DC_CCS","120"
"21974","8625","SKT/1761","AC","AC_TYPE2","22"
"21975","8625","SKT/1762","AC","AC_TYPE2","22"
"21976","8625","SKT/18894","DC","DC_CCS","60"
"21977","8625","SKT/18895","DC","DC_CCS","60"
"21978","8626","SKT/1765","AC","AC_TYPE2","22"
"21979","8627","SKT/1766","AC","AC_TYPE2","22"
"21980","8627","SKT/1767","AC","AC_TYPE2","22"
"21981","8628","SKT/1770","AC","AC_TYPE2","22"
"21982","8628","SKT/1771","AC","AC_TYPE2","22"
"21983","8629","SKT/1772","AC","AC_TYPE2","22"
"21984","8629","SKT/1773","AC","AC_TYPE2","22"
"21985","8630","SKT/1774","AC","AC_TYPE2","22"
"21986","8630","SKT/1775","AC","AC_TYPE2","22"
"21987","8631","SKT/1776","AC","AC_TYPE2","22"
"21988","8631","SKT/1777","AC","AC_TYPE2","22"
"21989","8632","SKT/11227","AC","AC_TYPE2","22"
"21990","8632","SKT/11228","AC","AC_TYPE2","22"
"21991","8633","SKT/19817","DC","DC_CCS","120"
"21992","8633","SKT/19818","DC","DC_CCS","120"
"21993","8634","SKT/4463","DC","DC_CCS","120"
"21994","8635","SKT/15917","DC","DC_CCS","180"
"21995","8635","SKT/15918","DC","DC_CCS","180"
"21996","8636","SKT/15925","DC","DC_CCS","180"
"21997","8636","SKT/15926","DC","DC_CCS","180"
"21998","8637","SKT/20108","AC","AC_TYPE2","22"
"21999","8637","SKT/20109","AC","AC_TYPE2","22"
"22000","8638","SKT/20336","AC","AC_TYPE2","22"
"22001","8638","SKT/20337","AC","AC_TYPE2","22"
"22002","8639","SKT/20400","AC","AC_TYPE2","22"
"22003","8639","SKT/20401","AC","AC_TYPE2","22"
"22004","8640","SKT/32499","DC","DC_CCS","120"
"22005","8640","SKT/32500","DC","DC_CCS","120"
"22006","8640","SKT/32501","AC","AC_TYPE2","22"
"22007","8640","SKT/32502","AC","AC_TYPE2","22"
"22008","8641","SKT/32515","DC","DC_CCS","120"
"22009","8641","SKT/32516","DC","DC_CCS","120"
"22010","8642","SKT/32527","DC","DC_CCS","120"
"22011","8642","SKT/32528","DC","DC_CCS","120"
"22012","8643","SKT/32537","DC","DC_CCS","180"
"22013","8643","SKT/32538","DC","DC_CCS","180"
"22014","8643","SKT/32539","DC","DC_CCS","180"
"22015","8643","SKT/32540","DC","DC_CCS","180"
"22016","8644","SKT/32844","DC","DC_CCS","120"
"22017","8644","SKT/32845","DC","DC_CCS","120"
"22018","8644","SKT/32846","DC","DC_CCS","120"
"22019","8644","SKT/32847","DC","DC_CCS","120"
"22020","8644","SKT/32848","AC","AC_TYPE2","22"
"22021","8645","SKT/30242","DC","DC_CCS","120"
"22022","8645","SKT/30243","AC","AC_TYPE2","22"
"22023","8645","SKT/30244","AC","AC_TYPE2","22"
"22024","8645","SKT/30245","AC","AC_TYPE2","22"
"22025","8645","SKT/32969","DC","DC_CCS","120"
"22026","8646","SKT/33111","DC","DC_CCS","300"
"22027","8646","SKT/33112","DC","DC_CCS","300"
"22028","8646","SKT/33113","DC","DC_CCS","300"
"22029","8646","SKT/33114","DC","DC_CCS","300"
"22030","8647","SKT/33840","DC","DC_CCS","180"
"22031","8647","SKT/33841","DC","DC_CCS","180"
"22032","8648","SKT/9747","DC","DC_CCS","160"
"22033","8648","SKT/9748","DC","DC_CCS","160"
"22034","8648","SKT/9749","AC","AC_TYPE2","22"
"22035","8648","SKT/9750","AC","AC_TYPE2","22"
"22036","8649","SKT/13158","DC","DC_CCS","120"
"22037","8649","SKT/13159","DC","DC_CCS","120"
"22038","8650","SKT/9147","DC","DC_CCS","180"
"22039","8650","SKT/11298","DC","DC_CCS","180"
"22040","8651","SKT/841","DC","DC_CHADEMO","50"
"22041","8651","SKT/842","DC","DC_CCS","50"
"22042","8651","SKT/843","AC","AC_TYPE2","22"
"22043","8652","SKT/844","DC","DC_CCS","50"
"22044","8652","SKT/845","AC","AC_TYPE2","22"
"22045","8653","SKT/5554","DC","DC_CCS","120"
"22046","8653","SKT/5555","DC","DC_CCS","120"
"22047","8653","SKT/5556","DC","DC_CCS","120"
"22048","8653","SKT/5557","DC","DC_CCS","120"
"22049","8654","SKT/13038","DC","DC_CCS","30"
"22050","8655","SKT/13047","DC","DC_CCS","120"
"22051","8655","SKT/13048","DC","DC_CCS","120"
"22052","8656","SKT/5756","AC","AC_TYPE2","22"
"22053","8657","SKT/6882","AC","AC_TYPE2","22"
"22054","8658","SKT/26532","AC","AC_TYPE2","22"
"22055","8659","SKT/39559","DC","DC_CCS","180"
"22056","8659","SKT/39560","DC","DC_CCS","180"
"22057","8660","SKT/41458","DC","DC_CCS","120"
"22058","8660","SKT/41459","DC","DC_CCS","120"
"22059","8660","SKT/41460","DC","DC_CCS","120"
"22060","8660","SKT/41461","DC","DC_CCS","120"
"22061","8661","SKT/41468","AC","AC_TYPE2","11"
"22062","8661","SKT/41469","AC","AC_TYPE2","11"
"22063","8661","SKT/41470","AC","AC_TYPE2","11"
"22064","8662","SKT/41522","AC","AC_TYPE2","11"
"22065","8662","SKT/41523","AC","AC_TYPE2","11"
"22066","8663","SKT/41835","DC","DC_CCS","60"
"22067","8663","SKT/41836","DC","DC_CCS","60"
"22068","8663","SKT/41837","DC","DC_CCS","60"
"22069","8663","SKT/41838","DC","DC_CCS","60"
"22070","8664","SKT/25417","DC","DC_CCS","120"
"22071","8664","SKT/25418","DC","DC_CCS","120"
"22072","8665","SKT/28321","DC","DC_CCS","180"
"22073","8665","SKT/28322","DC","DC_CCS","180"
"22074","8665","SKT/28323","AC","AC_TYPE2","22"
"22075","8666","SKT/41934","DC","DC_CCS","400"
"22076","8666","SKT/41935","DC","DC_CCS","400"
"22077","8666","SKT/41936","DC","DC_CCS","400"
"22078","8666","SKT/41937","DC","DC_CCS","400"
"22079","8666","SKT/41938","DC","DC_CCS","400"
"22080","8666","SKT/41939","DC","DC_CCS","400"
"22081","8666","SKT/41940","DC","DC_CCS","400"
"22082","8666","SKT/41941","DC","DC_CCS","400"
"22083","8667","SKT/20662","DC","DC_CCS","60"
"22084","8667","SKT/20663","DC","DC_CCS","60"
"22085","8668","SKT/7482","AC","AC_TYPE2","22"
"22086","8669","SKT/37315","DC","DC_CCS","30"
"22087","8670","SKT/37504","AC","AC_TYPE2","11"
"22088","8670","SKT/37505","AC","AC_TYPE2","11"
"22089","8670","SKT/37506","AC","AC_TYPE2","11"
"22090","8671","SKT/37610","DC","DC_CCS","220"
"22091","8671","SKT/37611","DC","DC_CCS","220"
"22092","8671","SKT/37612","AC","AC_TYPE2","10"
"22093","8671","SKT/37613","AC","AC_TYPE2","10"
"22094","8672","SKT/38025","AC","AC_TYPE2","22"
"22095","8673","SKT/27372","DC","DC_CCS","180"
"22096","8673","SKT/27373","DC","DC_CCS","180"
"22097","8673","SKT/27374","DC","DC_CCS","180"
"22098","8673","SKT/27375","DC","DC_CCS","180"
"22099","8674","SKT/38327","DC","DC_CCS","140"
"22100","8674","SKT/38328","DC","DC_CCS","140"
"22101","8675","SKT/38340","DC","DC_CCS","60"
"22102","8675","SKT/38341","DC","DC_CCS","60"
"22103","8676","SKT/38368","DC","DC_CCS","400"
"22104","8676","SKT/38369","DC","DC_CCS","400"
"22105","8676","SKT/38370","DC","DC_CCS","400"
"22106","8676","SKT/38371","DC","DC_CCS","400"
"22107","8677","SKT/5196","AC","AC_TYPE2","22"
"22108","8678","SKT/32133","AC","AC_TYPE2","22"
"22109","8679","SKT/31061","AC","AC_TYPE2","22"
"22110","8679","SKT/31062","AC","AC_TYPE2","22"
"22111","8680","SKT/32433","DC","DC_CCS","120"
"22112","8680","SKT/32434","DC","DC_CCS","120"
"22113","8681","SKT/32435","DC","DC_CCS","120"
"22114","8681","SKT/32436","DC","DC_CCS","120"
"22115","8682","SKT/13051","DC","DC_CCS","120"
"22116","8682","SKT/13052","DC","DC_CCS","120"
"22117","8683","SKT/13055","DC","DC_CCS","120"
"22118","8683","SKT/13056","DC","DC_CCS","120"
"22119","8684","SKT/13119","DC","DC_CCS","90"
"22120","8684","SKT/13120","DC","DC_CCS","90"
"22121","8685","SKT/13134","DC","DC_CCS","120"
"22122","8685","SKT/13135","DC","DC_CCS","120"
"22123","8686","SKT/13138","DC","DC_CCS","120"
"22124","8686","SKT/13139","DC","DC_CCS","120"
"22125","8686","SKT/13140","DC","DC_CCS","120"
"22126","8686","SKT/13141","DC","DC_CCS","120"
"22127","8687","SKT/14737","DC","DC_CCS","60"
"22128","8687","SKT/14739","DC","DC_CCS","60"
"22129","8688","SKT/15015","AC","AC_TYPE2","22"
"22130","8688","SKT/15016","AC","AC_TYPE2","22"
"22131","8689","SKT/15017","AC","AC_TYPE2","22"
"22132","8689","SKT/15018","AC","AC_TYPE2","22"
"22133","8690","SKT/15021","AC","AC_TYPE2","22"
"22134","8690","SKT/15022","AC","AC_TYPE2","22"
"22135","8691","SKT/15023","AC","AC_TYPE2","22"
"22136","8691","SKT/15024","AC","AC_TYPE2","22"
"22137","8692","SKT/15025","AC","AC_TYPE2","22"
"22138","8692","SKT/15026","AC","AC_TYPE2","22"
"22139","8693","SKT/15029","AC","AC_TYPE2","22"
"22140","8693","SKT/15030","AC","AC_TYPE2","22"
"22141","8694","SKT/15033","AC","AC_TYPE2","22"
"22142","8694","SKT/15034","AC","AC_TYPE2","22"
"22143","8695","SKT/15035","AC","AC_TYPE2","22"
"22144","8695","SKT/15036","AC","AC_TYPE2","22"
"22145","8696","SKT/12273","DC","DC_CCS","90"
"22146","8696","SKT/12274","DC","DC_CCS","90"
"22147","8696","SKT/15389","DC","DC_CCS","30"
"22148","8697","SKT/15821","AC","AC_TYPE2","22"
"22149","8698","SKT/22819","DC","DC_CCS","120"
"22150","8698","SKT/22820","DC","DC_CCS","120"
"22151","8699","SKT/23203","AC","AC_TYPE2","5"
"22152","8699","SKT/23204","AC","AC_TYPE2","5"
"22153","8700","SKT/23207","AC","AC_TYPE2","10.5"
"22154","8700","SKT/23208","AC","AC_TYPE2","10.5"
"22155","8701","SKT/7466","AC","AC_TYPE2","22"
"22156","8702","SKT/23541","AC","AC_TYPE2","22"
"22157","8703","SKT/23604","DC","DC_CCS","120"
"22158","8703","SKT/23605","DC","DC_CCS","120"
"22159","8704","SKT/14786","AC","AC_TYPE2","22"
"22160","8705","SKT/10186","AC","AC_TYPE2","7"
"22161","8706","SKT/18942","DC","DC_CCS","60"
"22162","8706","SKT/18943","DC","DC_CCS","60"
"22163","8707","SKT/23749","AC","AC_TYPE2","22"
"22164","8708","SKT/23764","DC","DC_CCS","180"
"22165","8708","SKT/23765","DC","DC_CCS","180"
"22166","8709","SKT/23820","AC","AC_TYPE2","22"
"22167","8710","SKT/24018","DC","DC_CCS","180"
"22168","8710","SKT/24019","DC","DC_CCS","180"
"22169","8710","SKT/24020","DC","DC_CCS","60"
"22170","8710","SKT/24021","DC","DC_CCS","60"
"22171","8711","SKT/21346","AC","AC_TYPE2","22"
"22172","8712","SKT/24648","DC","DC_CCS","120"
"22173","8712","SKT/24649","DC","DC_CCS","120"
"22174","8713","SKT/12851","DC","DC_CCS","60"
"22175","8713","SKT/24695","DC","DC_CCS","60"
"22176","8714","SKT/25675","DC","DC_CCS","120"
"22177","8714","SKT/25676","DC","DC_CCS","120"
"22178","8715","SKT/25680","DC","DC_CCS","30"
"22179","8716","SKT/25732","DC","DC_CCS","90"
"22180","8716","SKT/25733","DC","DC_CCS","90"
"22181","8717","SKT/25988","DC","DC_CCS","120"
"22182","8717","SKT/25989","DC","DC_CCS","120"
"22183","8718","SKT/10145","AC","AC_TYPE2","22"
"22184","8719","SKT/26181","DC","DC_CCS","180"
"22185","8719","SKT/26182","DC","DC_CCS","180"
"22186","8719","SKT/26183","DC","DC_CCS","180"
"22187","8719","SKT/26184","DC","DC_CCS","180"
"22188","8720","SKT/26189","DC","DC_CCS","180"
"22189","8720","SKT/26190","DC","DC_CCS","180"
"22190","8721","SKT/26421","DC","DC_CCS","180"
"22191","8721","SKT/26422","DC","DC_CCS","180"
"22192","8722","SKT/26423","AC","AC_TYPE2","11"
"22193","8723","SKT/6299","DC","DC_CCS","180"
"22194","8723","SKT/6300","DC","DC_CCS","180"
"22195","8724","SKT/359","AC","AC_TYPE2","22"
"22196","8725","SKT/435","DC","DC_CCS","50"
"22197","8725","SKT/436","AC","AC_TYPE2","22"
"22198","8726","SKT/627","AC","AC_TYPE2","22"
"22199","8727","SKT/2355","AC","AC_TYPE2","22"
"22200","8728","SKT/4575","AC","AC_TYPE2","22"
"22201","8729","SKT/4576","AC","AC_TYPE2","22"
"22202","8730","SKT/1768","AC","AC_TYPE2","22"
"22203","8730","SKT/1769","AC","AC_TYPE2","22"
"22204","8730","SKT/41972","DC","DC_CCS","60"
"22205","8730","SKT/41973","DC","DC_CCS","60"
"22206","8731","SKT/42098","DC","DC_CCS","60"
"22207","8731","SKT/42100","DC","DC_CCS","60"
"22208","8731","SKT/42101","AC","AC_TYPE2","22"
"22209","8732","SKT/42166","DC","DC_CCS","180"
"22210","8732","SKT/42167","DC","DC_CCS","180"
"22211","8733","SKT/9791","AC","AC_TYPE2","22"
"22212","8734","SKT/9795","AC","AC_TYPE2","22"
"22213","8735","SKT/9919","AC","AC_TYPE2","22"
"22214","8736","SKT/9920","AC","AC_TYPE2","22"
"22215","8737","SKT/5601","DC","DC_CCS","180"
"22216","8737","SKT/5602","DC","DC_CCS","180"
"22217","8738","SKT/5603","DC","DC_CCS","180"
"22218","8738","SKT/5604","DC","DC_CCS","180"
"22219","8739","SKT/10940","DC","DC_CCS","120"
"22220","8739","SKT/10941","DC","DC_CCS","120"
"22221","8740","SKT/11067","AC","AC_TYPE2","22"
"22222","8740","SKT/11069","DC","DC_CCS","120"
"22223","8740","SKT/11070","DC","DC_CCS","120"
"22224","8741","SKT/7339","DC","DC_CCS","120"
"22225","8741","SKT/7340","DC","DC_CCS","120"
"22226","8742","SKT/7370","DC","DC_CCS","90"
"22227","8742","SKT/7371","DC","DC_CCS","90"
"22228","8743","SKT/7431","DC","DC_CCS","30"
"22229","8744","SKT/7913","DC","DC_CCS","50"
"22230","8744","SKT/7915","DC","DC_CCS","50"
"22231","8745","SKT/10878","DC","DC_CCS","90"
"22232","8745","SKT/10879","DC","DC_CCS","90"
"22233","8746","SKT/33567","DC","DC_CCS","120"
"22234","8746","SKT/33568","DC","DC_CCS","120"
"22235","8747","SKT/33556","DC","DC_CCS","150"
"22236","8747","SKT/33557","DC","DC_CCS","150"
"22237","8748","SKT/34390","DC","DC_CCS","120"
"22238","8748","SKT/34391","DC","DC_CCS","120"
"22239","8749","SKT/34392","DC","DC_CCS","120"
"22240","8749","SKT/34393","DC","DC_CCS","120"
"22241","8750","SKT/34394","DC","DC_CCS","120"
"22242","8750","SKT/34395","DC","DC_CCS","120"
"22243","8750","SKT/34434","AC","AC_TYPE2","22"
"22244","8751","SKT/15965","AC","AC_TYPE2","22"
"22245","8751","SKT/15966","AC","AC_TYPE2","22"
"22246","8752","SKT/20332","AC","AC_TYPE2","22"
"22247","8752","SKT/20333","AC","AC_TYPE2","22"
"22248","8753","SKT/15027","AC","AC_TYPE2","22"
"22249","8753","SKT/15028","AC","AC_TYPE2","22"
"22250","8754","SKT/1763","AC","AC_TYPE2","22"
"22251","8754","SKT/1764","AC","AC_TYPE2","22"
"22252","8755","SKT/35014","DC","DC_CCS","60"
"22253","8755","SKT/35015","DC","DC_CCS","60"
"22254","8756","SKT/35028","DC","DC_CCS","90"
"22255","8756","SKT/35029","DC","DC_CCS","90"
"22256","8757","SKT/35435","DC","DC_CCS","180"
"22257","8757","SKT/35436","DC","DC_CCS","180"
"22258","8757","SKT/35437","DC","DC_CCS","180"
"22259","8757","SKT/35438","DC","DC_CCS","180"
"22260","8757","SKT/35439","AC","AC_TYPE2","22"
"22261","8757","SKT/35440","AC","AC_TYPE2","22"
"22262","8758","SKT/36157","AC","AC_TYPE2","11"
"22263","8759","SKT/36392","DC","DC_CCS","180"
"22264","8759","SKT/36393","DC","DC_CCS","180"
"22265","8759","SKT/36394","AC","AC_TYPE2","22"
"22266","8759","SKT/36395","AC","AC_TYPE2","22"
"22267","8760","SKT/36566","AC","AC_TYPE2","22"
"22268","8760","SKT/36567","AC","AC_TYPE2","22"
"22269","8761","SKT/36922","AC","AC_TYPE2","22"
"22270","8762","SKT/36924","AC","AC_TYPE2","11"
"22271","8763","SKT/5542","DC","DC_CCS","90"
"22272","8763","SKT/5543","DC","DC_CCS","90"
"22273","8764","SKT/5551","DC","DC_CCS","120"
"22274","8764","SKT/5552","DC","DC_CCS","120"
"22275","8765","SKT/7808","DC","DC_CCS","120"
"22276","8765","SKT/7809","DC","DC_CCS","120"
"22277","8766","SKT/3287","DC","DC_CCS","120"
"22278","8766","SKT/3288","DC","DC_CCS","120"
"22279","8767","SKT/2786","AC","AC_TYPE2","22"
"22280","8767","SKT/2787","AC","AC_TYPE2","22"
"22281","8768","SKT/2788","AC","AC_TYPE2","22"
"22282","8768","SKT/2789","AC","AC_TYPE2","22"
"22283","8769","SKT/2790","AC","AC_TYPE2","22"
"22284","8769","SKT/2791","AC","AC_TYPE2","22"
"22285","8770","SKT/2792","AC","AC_TYPE2","22"
"22286","8770","SKT/3258","AC","AC_TYPE2","22"
"22287","8770","SKT/3259","AC","AC_TYPE2","22"
"22288","8771","SKT/5153","AC","AC_TYPE2","22"
"22289","8771","SKT/5154","AC","AC_TYPE2","22"
"22290","8772","SKT/40957","DC","DC_CCS","120"
"22291","8772","SKT/40958","DC","DC_CCS","120"
"22292","8772","SKT/40959","AC","AC_TYPE2","22"
"22293","8772","SKT/40960","AC","AC_TYPE2","11"
"22294","8773","SKT/12679","DC","DC_CCS","60"
"22295","8773","SKT/12680","DC","DC_CCS","60"
"22296","8774","SKT/22794","AC","AC_TYPE2","22"
"22297","8774","SKT/22795","AC","AC_TYPE2","22"
"22298","8775","SKT/16744","AC","AC_TYPE2","7"
"22299","8776","SKT/16742","AC","AC_TYPE2","11"
"22300","8777","SKT/32778","AC","AC_TYPE2","22"
"22301","8778","SKT/32791","DC","DC_CCS","120"
"22302","8778","SKT/32792","DC","DC_CCS","120"
"22303","8779","SKT/11475","AC","AC_TYPE2","22"
"22304","8779","SKT/11476","AC","AC_TYPE2","22"
"22305","8780","SKT/11480","AC","AC_TYPE2","22"
"22306","8780","SKT/11481","AC","AC_TYPE2","22"
"22307","8781","SKT/5758","AC","AC_TYPE2","22"
"22308","8782","SKT/5824","AC","AC_TYPE2","22"
"22309","8783","SKT/7962","AC","AC_TYPE2","22"
"22310","8784","SKT/21668","DC","DC_CCS","180"
"22311","8784","SKT/21669","DC","DC_CCS","180"
"22312","8784","SKT/21670","DC","DC_CCS","180"
"22313","8784","SKT/21671","DC","DC_CCS","180"
"22314","8785","SKT/18918","DC","DC_CCS","240"
"22315","8785","SKT/18919","DC","DC_CCS","240"
"22316","8785","SKT/18920","DC","DC_CCS","240"
"22317","8785","SKT/18921","DC","DC_CCS","240"
"22318","8785","SKT/19084","DC","DC_CCS","240"
"22319","8785","SKT/19085","DC","DC_CCS","240"
"22320","8785","SKT/19086","DC","DC_CCS","240"
"22321","8785","SKT/19087","DC","DC_CCS","240"
"22322","8786","SKT/26976","DC","DC_CCS","90"
"22323","8787","SKT/2779","AC","AC_TYPE2","22"
"22324","8787","SKT/2780","AC","AC_TYPE2","22"
"22325","8788","SKT/2781","AC","AC_TYPE2","22"
"22326","8788","SKT/2782","AC","AC_TYPE2","22"
"22327","8789","SKT/16204","AC","AC_TYPE2","22"
"22328","8789","SKT/16205","AC","AC_TYPE2","22"
"22329","8790","SKT/16206","AC","AC_TYPE2","22"
